Feature	Gain	Cover	Frequency
mcheques_emitidos	2.53203466776704e-05	0.000174327896575773	3.5052666631614e-05
mprestamos_prendarios_lag1	2.29936317796674e-05	0.000825140489897809	8.7631666579035e-05
ctarjeta_visa_descuentos_lag1	2.29459198562688e-05	0.00036687907668009	6.13421666053245e-05
mtarjeta_master_descuentos_delta1	2.28226504782768e-05	0.000174912841289392	4.38158332895175e-05
tpaquete7_delta1	2.23785361891532e-05	0.000715549549169475	8.7631666579035e-05
mcheques_depositados_lag1	2.21063603580919e-05	0.000195372379755815	5.2578999947421e-05
ccheques_emitidos	2.11205940199614e-05	0.00049150404186706	5.2578999947421e-05
ctarjeta_master_debitos_automaticos_delta1	2.01510382995574e-05	0.000221604125910635	7.88684999211315e-05
mtarjeta_visa_descuentos	2.01465684413939e-05	0.000101086839098231	7.0105333263228e-05
ccheques_emitidos_lag1	2.00825653487822e-05	0.000612069209451582	7.0105333263228e-05
ctarjeta_visa_descuentos_delta1	1.96306207367074e-05	0.000387430995063182	5.2578999947421e-05
cforex_sell_delta1	1.68058249594086e-05	0.0001079691428901	5.2578999947421e-05
mcheques_emitidos_lag1	1.57108212527615e-05	0.00041558888553711	4.38158332895175e-05
cpagodeservicios_lag1	1.55493450496701e-05	0.000459477415748121	5.2578999947421e-05
Master_mpagosdolares_delta1	1.41346079631294e-05	1.72898006101867e-05	8.7631666579035e-05
Visa_madelantopesos	1.39709304112123e-05	2.14315258259214e-05	6.13421666053245e-05
mforex_buy	1.26659584937483e-05	0.00045518198018851	3.5052666631614e-05
tcuentas	1.26159086209389e-05	5.10314498909211e-05	2.62894999737105e-05
Visa_delinquency_delta1	1.20683281037861e-05	1.77913574622536e-05	1.7526333315807e-05
minversion2_delta1	1.07819114588565e-05	0.000127124372233564	4.38158332895175e-05
ccajas_depositos_delta1	1.0061153551211e-05	0.000119611932886976	4.38158332895175e-05
ccheques_depositados	9.89935267105821e-06	0.000318495133752086	6.13421666053245e-05
ctarjeta_master_descuentos_lag1	6.5990005485233e-06	5.67214225453452e-06	1.7526333315807e-05
cprestamos_prendarios_lag1	6.55776221438763e-06	9.35103793934182e-05	1.7526333315807e-05
ctarjeta_visa_descuentos	6.01693141072448e-06	0.000123135204534126	1.7526333315807e-05
ctarjeta_master_descuentos_delta1	5.99172786761498e-06	4.59682311636507e-05	1.7526333315807e-05
Master_madelantopesos_lag1	5.59350447599901e-06	1.40613454025904e-05	7.0105333263228e-05
cinversion2_lag1	5.1017689596922e-06	1.13661113778994e-06	8.7631666579035e-06
cprestamos_hipotecarios_lag1	4.64656448924546e-06	0.000467028897522053	3.5052666631614e-05
cinversion1_lag1	4.3547578341754e-06	1.22584767792706e-05	8.7631666579035e-06
mcajeros_propios_descuentos_lag1	4.11212665471654e-06	0.000104023090942119	4.38158332895175e-05
Master_madelantopesos_delta1	3.85497885700025e-06	2.41824798502674e-06	1.7526333315807e-05
ctarjeta_master_delta1	3.63685241700893e-06	4.09024762157064e-05	8.7631666579035e-06
mtarjeta_master_descuentos_lag1	2.55261480952156e-06	3.00094852762569e-05	8.7631666579035e-06
mcheques_emitidos_rechazados_delta1	2.54323390763457e-06	1.91433936469856e-05	8.7631666579035e-06
Master_delinquency_delta1	2.53831382603649e-06	7.49376353980717e-06	8.7631666579035e-06
mcajeros_propios_descuentos_delta1	2.31128168620868e-06	2.2333344413441e-05	8.7631666579035e-06
ctarjeta_master_descuentos	1.76170313524941e-06	3.33320880694771e-06	8.7631666579035e-06
Visa_cadelantosefectivo_delta1	1.64753835187207e-06	1.31545312288949e-06	8.7631666579035e-06
ctarjeta_master_lag1	1.45092801796853e-06	5.23102430967962e-05	8.7631666579035e-06
Visa_madelantopesos_lag1	1.39430728961513e-06	2.20174696567761e-06	1.7526333315807e-05
Master_madelantopesos	9.88439443306087e-07	2.97433358158358e-05	0.000131447499868553
Master_cadelantosefectivo_lag1	8.69253090233097e-07	2.12081846962698e-06	1.7526333315807e-05
mpagodeservicios_delta1	2.56964504806254e-07	1.36180447708525e-05	8.7631666579035e-06
mcajeros_propios_descuentos	1.396083335366e-07	1.79738116404343e-05	8.7631666579035e-06
Master_cadelantosefectivo	8.32360575600534e-13	1.54787853386415e-05	4.38158332895175e-05
Visa_madelantopesos_delta1	5.85426213210406e-13	1.2947560250866e-05	8.7631666579035e-06
Master_madelantodolares_delta1	3.96008432724233e-13	1.522808376778e-06	8.7631666579035e-06
Master_madelantodolares	3.50553907751153e-13	1.13801758743641e-05	1.7526333315807e-05
