Feature	Gain	Cover	Frequency
ctarjeta_visa_descuentos_delta1	2.4468609634994e-05	0.000435334127540171	5.26708510731686e-05
cforex_buy	2.33122171576845e-05	0.000299362494158801	2.63354255365843e-05
cforex_delta1	2.22324224662081e-05	0.000233656404226044	5.26708510731686e-05
mtarjeta_visa_descuentos	2.2193517659855e-05	0.000152771192706156	5.26708510731686e-05
cplazo_fijo_lag1	1.96050380631429e-05	0.000194848681257442	2.63354255365843e-05
tcuentas	1.94228996417889e-05	0.000140588562203192	3.51139007154457e-05
Master_msaldodolares_delta1	1.867741286782e-05	0.000536731467750483	7.02278014308915e-05
mtarjeta_master_descuentos_delta1	1.79880569804247e-05	0.000233126320303396	4.38923758943072e-05
cseguro_auto_lag1	1.75585766923078e-05	0.000327121237486909	5.26708510731686e-05
active_quarter_delta1	1.72144726104252e-05	4.89101895133912e-05	3.51139007154457e-05
Master_cadelantosefectivo_lag1	1.43250571058005e-05	7.19241710115848e-06	2.63354255365843e-05
mcheques_depositados_lag1	1.33456911127286e-05	0.000243379564242347	5.26708510731686e-05
mforex_buy	1.33400806340072e-05	0.000654119215597499	5.26708510731686e-05
tpaquete7_delta1	1.31734762291179e-05	0.000937937688580771	7.90062766097529e-05
cprestamos_prendarios_lag1	1.29927215756214e-05	0.0002494491547429	4.38923758943072e-05
cpagodeservicios_lag1	1.28625611518586e-05	0.000522658326553588	6.144932625203e-05
ctarjeta_master_lag1	1.15197354368966e-05	0.000113364781338291	3.51139007154457e-05
cinversion1	1.09382086424651e-05	4.20486746711074e-05	8.77847517886143e-06
ccajas_depositos_delta1	1.00767802827967e-05	0.000109558528748475	3.51139007154457e-05
Master_status_delta1	9.98161468560225e-06	0.000116507628639237	0.000158012553219506
cinversion2_lag1	9.92019093668701e-06	4.97934340362158e-05	1.75569503577229e-05
Master_delinquency_delta1	9.50804024894506e-06	0.000122715037910592	2.63354255365843e-05
ctarjeta_visa_descuentos	8.83477254818273e-06	0.000122811922677012	2.63354255365843e-05
cforex_sell_delta1	8.63276061472934e-06	3.84999175501872e-05	3.51139007154457e-05
ccheques_depositados	8.60664183619722e-06	0.000304572699248952	4.38923758943072e-05
minversion2_delta1	8.51567924174825e-06	9.80492892970889e-05	3.51139007154457e-05
mcajeros_propios_descuentos_lag1	8.205753297231e-06	8.45240691867624e-05	3.51139007154457e-05
Visa_madelantopesos	6.2480655801855e-06	4.2865601533204e-06	2.63354255365843e-05
cseguro_auto	4.77103216504769e-06	9.71732101307107e-05	1.75569503577229e-05
mtarjeta_master_descuentos_lag1	3.97629676509779e-06	7.18720316093571e-05	1.75569503577229e-05
mpagodeservicios_delta1	3.11752882136187e-06	1.85605600123054e-05	8.77847517886143e-06
Visa_madelantodolares	2.92285134279666e-06	9.57718493550476e-07	8.77847517886143e-06
Visa_madelantopesos_delta1	2.582918604741e-06	2.96706738641824e-06	1.75569503577229e-05
ctarjeta_master_descuentos_delta1	2.40485596415106e-06	2.86471713002774e-05	8.77847517886143e-06
mcajeros_propios_descuentos_delta1	1.87585823939675e-06	3.92378730369798e-05	1.75569503577229e-05
Master_madelantopesos_lag1	1.47258617940817e-06	1.00109176821063e-06	8.77847517886143e-06
cpagodeservicios_delta1	1.09504076630333e-06	4.51563812345872e-05	1.75569503577229e-05
Master_madelantopesos	5.64839448530282e-07	2.36725082465049e-05	0.000114120177325199
ccajeros_propios_descuentos_lag1	3.1473547683681e-07	3.5067788039513e-05	1.75569503577229e-05
Visa_madelantopesos_lag1	4.16155896974299e-11	1.7186183664111e-06	8.77847517886143e-06
Visa_cadelantosefectivo_lag1	3.22324104496761e-11	3.44181036459655e-06	8.77847517886143e-06
ctarjeta_master_delta1	3.15828669006856e-11	3.73970624749971e-06	8.77847517886143e-06
Master_madelantodolares	3.63713907861921e-14	9.73528014050505e-06	8.77847517886143e-06
Master_cadelantosefectivo	1.98926432546344e-14	7.63605938327116e-06	4.38923758943072e-05
